section-num,section-name,question,options,correct-answer,note,difficulty,handbook-page,handbook-section
6,Some Special Driving,"If an oncoming vehicle with high beams approaches, you should look toward:","a: Either side of the road, b: The center of the road, c: The right side of the road",c,"If an oncoming vehicle’s high beams are shining in your eyes, look toward the right side of your lane, using the right edge of the road or the right lane line as a guide. This reduces glare and helps you maintain your lane position until the vehicle passes.",,50,Chapter 9: Some Special Driving Situations
6,Some Special Driving,Which devices are prohibited on motor vehicles?,"a: Red flashing lights, b: Radar interference devices, c: Muffler cutouts, d: All of the above",d,"Private vehicles may not use red flashing lights, because those are reserved for emergency and certain authorized vehicles. Radar interference devices (radar jammers) are illegal because they interfere with police speed‑enforcement equipment. Muffler cutouts are prohibited because they bypass the muffler, creating excessive noise and violating equipment and noise laws.",,53,Chapter 9: Some Special Driving Situations
6,Some Special Driving,Your blind spot is the area of the road:,"a: You cannot see without moving your head, b: Directly behind your vehicle, c: Seen in your rearview mirror",a,"Blind spots are areas you cannot see in your mirrors and must turn your head to check. Even with properly adjusted mirrors, there are zones to the sides and slightly behind your vehicle that require a head check before changing lanes or merging.",,51,Chapter 9: Some Special Driving Situations
6,Some Special Driving,What should small vehicle drivers expect when passing a large vehicle?,"a: Loud noises.,b: Air pollution.,c: Wind gusts from the large vehicle.",c,"When passing a large truck or bus, expect strong wind gusts and air turbulence. These forces can push or pull a smaller vehicle sideways, so keep a firm grip on the steering wheel and be prepared to make small steering corrections while passing.",,51,Chapter 9: Some Special Driving Situations
6,Some Special Driving,What should you do on slippery roads?,"a: Drive at the maximum speed limit.,b: Use cruise control for steady speed.,c: Avoid sudden speed or direction changes.",c,"On slippery roads, you should slow down and make all changes in speed or direction gradually. Sudden braking, accelerating, or steering can cause your tires to lose grip and the vehicle to skid. Avoid cruise control so you can respond quickly to changing traction.",,49,Chapter 9: Some Special Driving Situations
6,Some Special Driving,What should concern you most about a low shoulder sign?,"a: Misaligned headlights due to uneven car height.,b: Tire damage or loss of control from drifting onto the shoulder.,c: Hydroplaning if the shoulder is wet.",b,"A LOW SHOULDER sign warns that the edge of the pavement is lower than the adjacent ground, creating a drop‑off. If your tire drifts off the pavement, the height difference can pull the vehicle, damage a tire or wheel, and make it harder to steer back onto the road safely. The main concern is loss of control or damage when a wheel leaves the pavement, not hydroplaning.",,49,Chapter 9: Some Special Driving Situations
6,Some Special Driving,Which offense causes automatic license suspension?,"a: Racing on a public road, b: Graffiti, c: Lending a license to another, d: Racing on a public road and lending a license to another",a,"Racing on a public road is widely treated as a serious offense and commonly results in automatic license suspension because it greatly endangers others. Graffiti and lending a license can be illegal, but they do not automatically trigger license suspension in all states the way racing or reckless driving often does.",,54,Chapter 9: Some Special Driving Situations
6,Some Special Driving,Defensive driving means:,"a: Driving aggressively.,b: Using safe strategies to avoid crashes.,c: Being more hazardous than non-defensive driving.",b,"Defensive driving means using safe, proactive strategies—such as scanning ahead, keeping space around your vehicle, and anticipating other drivers’ mistakes—to reduce the risk of crashes, even when conditions or other drivers are not ideal.",,50,Chapter 9: Some Special Driving Situations
6,Some Special Driving,"If a flagger is directing traffic in a construction zone, you must:","a: Follow the flagger’s directions, b: Follow surrounding traffic despite the flagger, c: Assume the flagger shouldn’t direct traffic",a,"Flaggers in construction or work zones are authorized to control traffic and can override normal traffic signals and signs. You must slow down, be prepared to stop, and follow the flagger’s hand signals and signs to protect both workers and drivers.",,48,Chapter 9: Some Special Driving Situations
6,Some Special Driving,What should you do when driving on an interstate?,"a: Stop on the shoulder if tired.,b: Always use cruise control.,c: Signal and check mirrors and blind spots before changing lanes.",c,"On interstates, you must always signal and check mirrors and blind spots before changing lanes. Cruise control is optional and not always safe (e.g., in heavy traffic or bad weather), and you should only stop on the shoulder for emergencies, not just because you feel a little tired.",,52,Chapter 9: Some Special Driving Situations
6,Some Special Driving,What should you do when nearing an accident scene?,"a: Focus on driving.,b: Keep moving.,c: Stop if involved or help is needed.",c,"If you come upon an accident, you should only stop if you are directly involved or if emergency help has not yet arrived and your assistance is needed. Otherwise, continue driving carefully so you do not block traffic or interfere with emergency responders.",,54,Chapter 9: Some Special Driving Situations
6,Some Special Driving,What should you do when encountering an aggressive driver?,"a: Avoid eye contact and let them pass.,b: Cut them off to slow them down.,c: Tailgate them in retaliation.",a,"If you encounter an aggressive driver, stay calm, do not make eye contact or respond with gestures, and safely let them pass. Creating distance between your vehicle and the aggressive driver reduces the chance of a crash or confrontation.",,51,Chapter 9: Some Special Driving Situations
6,Some Special Driving,When seeing angry drivers around you:,"a: Avoid eye contact, b: Avoid provocative gestures, c: Distance yourself from them, d: All of the above",d,Avoiding eye contact and gestures and creating distance from angry drivers helps prevent road rage from escalating. Staying calm and not engaging gives you more time and space to react safely if the other driver behaves unpredictably.,,51,Chapter 9: Some Special Driving Situations
